2010.04.08,00:00,1.52408,1.52793,1.51410,1.52786,40174
2010.04.09,00:00,1.52780,1.53914,1.52667,1.53661,43527
2010.04.12,00:00,1.54547,1.54844,1.53518,1.53672,40653
2010.04.13,00:00,1.53661,1.54487,1.53357,1.53790,41755
2010.04.14,00:00,1.53798,1.54906,1.53709,1.54663,43486
2010.04.15,00:00,1.54650,1.55225,1.53847,1.54935,45880
2010.04.16,00:00,1.54938,1.55052,1.53546,1.53603,47586
2010.04.19,00:00,1.52728,1.53398,1.51914,1.53367,44825
2010.04.20,00:00,1.53361,1.54330,1.52890,1.53574,40902
2010.04.21,00:00,1.53566,1.54389,1.53311,1.54086,43253
2010.04.22,00:00,1.54079,1.54725,1.53419,1.53766,52098
2010.04.23,00:00,1.53781,1.53980,1.52950,1.53746,56683
2010.04.26,00:00,1.53861,1.54965,1.53726,1.54548,41956
2010.04.27,00:00,1.54551,1.54831,1.52395,1.52639,55104
2010.04.28,00:00,1.52636,1.52875,1.51249,1.52063,57170
2010.04.29,00:00,1.52068,1.53414,1.51422,1.53192,44204
2010.04.30,00:00,1.53184,1.53904,1.52530,1.52681,44498
2010.05.03,00:00,1.53285,1.53326,1.52105,1.52455,27378
2010.05.04,00:00,1.52446,1.52640,1.50902,1.51415,48044
2010.05.05,00:00,1.51412,1.51723,1.50669,1.51006,54428
2010.05.06,00:00,1.51004,1.51470,1.47104,1.48320,76108
2010.05.07,00:00,1.48294,1.49352,1.44748,1.48010,95314
2010.05.10,00:00,1.48794,1.50535,1.47589,1.48459,104584
2010.05.11,00:00,1.48465,1.50043,1.47196,1.49549,102428
2010.05.12,00:00,1.49544,1.50447,1.48184,1.48220,98880
2010.05.13,00:00,1.48216,1.49174,1.45932,1.46123,80591
2010.05.14,00:00,1.46128,1.46389,1.44949,1.45328,101360
2010.05.17,00:00,1.45110,1.45457,1.42498,1.44740,82948
2010.05.18,00:00,1.44736,1.45186,1.43045,1.43331,84779
2010.05.19,00:00,1.43326,1.44475,1.42370,1.44422,111179
2010.05.20,00:00,1.44423,1.44655,1.42282,1.43626,115836
2010.05.21,00:00,1.43636,1.44959,1.43163,1.44575,111583
2010.05.24,00:00,1.44607,1.45277,1.43515,1.44243,74406
2010.05.25,00:00,1.44240,1.44246,1.42581,1.44067,92825
2010.05.26,00:00,1.44070,1.44472,1.43298,1.43856,79384
2010.05.27,00:00,1.43863,1.46058,1.43661,1.45806,94227
2010.05.28,00:00,1.45801,1.46109,1.44342,1.44560,86662
2010.05.31,00:00,1.44159,1.45472,1.44030,1.45367,38908
2010.06.01,00:00,1.45373,1.47222,1.44384,1.46483,91858
2010.06.02,00:00,1.46475,1.47695,1.45524,1.46496,87963
2010.06.03,00:00,1.46502,1.47422,1.45855,1.46119,75921
2010.06.04,00:00,1.46059,1.46812,1.44515,1.44517,75432
2010.06.07,00:00,1.44080,1.45621,1.43874,1.44654,86223
2010.06.08,00:00,1.44655,1.45283,1.43458,1.44687,79289
2010.06.09,00:00,1.44690,1.46072,1.43951,1.45257,73468
2010.06.10,00:00,1.45255,1.47165,1.45083,1.47124,79170
2010.06.11,00:00,1.47131,1.47586,1.45036,1.45485,75859
2010.06.14,00:00,1.45716,1.48083,1.45500,1.47408,67063
2010.06.15,00:00,1.47409,1.48363,1.46817,1.48035,69502
2010.06.16,00:00,1.48031,1.48549,1.47253,1.47298,63544
2010.06.17,00:00,1.47294,1.48373,1.46437,1.48225,69785
2010.06.18,00:00,1.48226,1.48854,1.47703,1.48231,56401
2010.06.21,00:00,1.48666,1.49359,1.47376,1.47550,66247
2010.06.22,00:00,1.47548,1.48581,1.46863,1.48115,71323
2010.06.23,00:00,1.48125,1.49723,1.48020,1.49556,74268
2010.06.24,00:00,1.49545,1.50113,1.49147,1.49348,69568
2010.06.25,00:00,1.49342,1.50767,1.48558,1.50614,69449
2010.06.28,00:00,1.50631,1.51279,1.50166,1.51018,57300
2010.06.29,00:00,1.51021,1.51191,1.50116,1.50651,70721
2010.06.30,00:00,1.50649,1.50727,1.49347,1.49431,71159
2010.07.01,00:00,1.49428,1.51891,1.48727,1.51746,82206
2010.07.02,00:00,1.51744,1.52281,1.51505,1.52020,63011
2010.07.05,00:00,1.52019,1.52031,1.50896,1.51348,32243
2010.07.06,00:00,1.51350,1.52263,1.50806,1.51481,60840
2010.07.07,00:00,1.51480,1.52185,1.50804,1.51863,57432
2010.07.08,00:00,1.51864,1.52407,1.51015,1.51658,63052
2010.07.09,00:00,1.51654,1.52045,1.50501,1.50608,53101
2010.07.12,00:00,1.50777,1.50854,1.49476,1.50303,53868
2010.07.13,00:00,1.50301,1.51907,1.49639,1.51753,59216
2010.07.14,00:00,1.51754,1.52967,1.51708,1.52651,62118
2010.07.15,00:00,1.52657,1.54713,1.52352,1.54601,64008
2010.07.16,00:00,1.54606,1.54631,1.52780,1.52981,59698
2010.07.19,00:00,1.52747,1.53511,1.52022,1.52275,54530
2010.07.20,00:00,1.52271,1.53089,1.51521,1.52615,61274
2010.07.21,00:00,1.52625,1.53350,1.51235,1.51608,64626
2010.07.22,00:00,1.51618,1.52956,1.51496,1.52578,58782
2010.07.23,00:00,1.52580,1.54481,1.52510,1.54226,57401
2010.07.26,00:00,1.54170,1.55189,1.54086,1.54889,37137
2010.07.27,00:00,1.54883,1.55983,1.54422,1.55921,46346
2010.07.28,00:00,1.55922,1.56368,1.55455,1.55962,50737
2010.07.29,00:00,1.55964,1.56615,1.55785,1.56116,57627
2010.07.30,00:00,1.56112,1.57207,1.55514,1.56943,65443
2010.08.02,00:00,1.57091,1.59063,1.56949,1.58856,58420
